Column1,꽃,월,일,계절,꽃말,설명,이미지
287,수레국화,3,,봄,행복함,"찬란히 빛나는 정열의 소유자입니다. 때문에 이상한데? 하는 느낌이 들때는 신중히 처신하도록 노력
해야 합니다.","data:image/webp;base64,UklGRiIgAABXRUJQVlA4IBYgAAAQqwCdASpAAeAAPsFUokunpKqqK5YMaVAYCWZt6zBo80eaet0+1uc31Z66/gcdMlW2L6fPMQ/Wf9Zuwb5i/3D9Wr/retD+yeoP/O+pd9BLy7fZu/s3/a9MLTkJfDa7z7afm3u5v9gz0AZrMZW+Dyv/r4Nn/rO1wpLxanlr+PyY5+rwgm+tXxMBEASp7qGXfj2oY4NLj58HaY3phfoUPuOo7HUqF7CcS11EY8xLwFYAlI+brEHBVFxozE1eUiSHp58b4rjoga/NoQj4tYKMkUtM4jDZ8w/9daBrSt3o2Upz8aI4o6WSRlNMRZknLvvFGtcGrsRpR0b4rrjlQzgninrvFyZVYepSyJ3z6G/BXMAbuqG+s/LPw2OpDp0foV7e/D9dCzCQ6eDI5TIreps7kmTQdqcxejryXdhHYly5k5B0RH6jTXJlC7zuubg8nKmGwPD6BFj3Sg6ti8uHEZzwAq6L8tEeXNvocamOq8fNmFp8abO1pTQO2VLkgVtj4/RhcjYiER3csPnBXmjPGqB4Wil4tcqqh3vHFgu7GE6LpE4ICVhQfdTLgKz/bEAZJiH+N/JH5EKuWBjHKcYoviS3PJtTMWJe4rcbivQ5pLV8/NNEhhKfMIxjrwLSqWqwM0nmFBmR3UDBJo7duFb0fM1tl5G3KS6sUQ9kyT4SuK0o7Kg4SKE6V43FaD5o607FhG14X+PqhVhaVq1gjCYo/FT109QiTfvsTZQ+5opyMser8U92LdsmNYUsqFV0d6F85/JH/9wNa0yhYvIojvjFgAPrUgWJfxSlknXVRZe5NVLPCk57dMy7jtMCj05nu3YV5KAD4hV0k68LqfiNFsW2qMSmt14tsLC/5cexBZEymBwqM3vEiNd4xRb2BHrv+uYkR4nQRqbuvrlauPmoHTVAGKzwTv/0SHNKY47T0tYIeLe0PoIbN7cPKQ4k5A8VynFedhoA00TzQMD5Id7HQXgqvDfJed/uY7JDZMUf+OqcfFkdUNYRsEMtHDuiyC7LKUClHrTK8rDL/5/m7iuj75IU8o7/iWuY2+YrSsTsmfF1Gy0NIP5NkU5r4SOcdsgd0upizSi0+ItsOCOlgzmHGGmn5uc4ZqNHh5j6h6oTv4izS2jByKjQePJWGaD0IzTbeREv7MRhYCVFimvcbCApI/nhmKE2kcpDhgojJk46HA/Y80rCBurPXaIUFjyfmaFr5pcoKfAFYU4cVS7t44QdBXDf1roVQiMbeIZgdmbzqhH0XttuzDtWg++3oSa/xAlkJLHtK8+jxDdPiSV/iQy5wNee9/qGqu7vmbFrK2KnYSFOclmh0d8Smbq1X+An0mKlz99OZ+UiY4eb8XVwLWM5ekk6UZUMrsvWub00vBDf/NvCWLwrCaJ1VVsKF/NObK5SAyhW3Iy33GHSA/N+7pqTgRlM6IJW5/EAAN6XXi+vrfBZKXYv/gt5SwLJV3wioTzbFhseu05IJTa2M0LbLyCyU1gqdAb5zMZh36oHcCZWvwYAvVOz2ECyd5S6De9jBJeMqz/HFmgrGnhCzyzgtBo0SrtQfBGT7zyNgc8Ca+lEl/VV390wJBIPYJrX18uUatBHD3l7O5oVb+NlGIX/wV7XAppqxP79sntH2S97rM5bIM2TqZMBo7A1H8rh5952/TuAn0EJzmH0bkJzKyUs9nSKtd76+SilZJ9mTkL/dIxv4P+REnQBqkvbZV4PIH2cOVaL8peBU150Q+oDUmnxpxkaUOzHkcNUmwuFV8CyJ0JwOL/Fky3BvGW9xMSmDIiGZQljqFT+sMWcGfb1p7HXz6o0/rRi9v+pV9n45dLKMTmB3BrJf+i1BKExmAAA/up5L1mZm/1Dyt7CadF7Gr+n39vKKooYmEDNPOm0QjE+BfzTdhgBuWs5/sMGW0nhel/joNqENhpy3ZFuU943gDA/Ud6MM1prwgmpAMVffgns3eY3FBxCEtj56lgMftWmPTEDJWRgzzZNFvJWYwlCO5hz0Yj08aEVgSebqC1jYsBsJDQy6vsdbKfcXlXsOgUKWhgvWt5TRHky/YHcGxnK0DokFCpWDyY4YX3f+Qc99bivFt4WU+KeUQ71JLruu+avwZfyjKBo66ohjT6A6RxcDXv7rkbuDaLYHH21glJIjuanDGUiCOS0kpQ3vEy4oOH99+vJ2f83RkJAfyfDl20N/lnxn4D36MdKM41fMciF78dv+KwoQUvHv05eH3T8tHSTOhXpq8R6A1JqE05KxoAf2v7gQU3coI2/40UjsWFdXdLE74FY6O2N7iUeoZGYpKUwN6vqoJxjet7nTTGTKyi9PcXuEumC7UCbgBC1g6To3SPpUT/GtfJ0SpdaJypKWfjsNxEjZxP265krsGukFMeYzvfdCTQy5Wg4346dnn00ohphZ2sxKRMPRdqEdyLD0ECHihyaRjZLoU/uCzV4rLbJZy9gTYZd/NV3BN7u9fOXOgvtk47yfwmiI4B7QZpo2MbbNeM92XlFVdhJVCfQGSlsSRTg08vPaMG9wltNaedeOkWZd0O7HNVdE1YHRUnzaUP/mBv6b0fq2NoqmYL/7v5J3zNdFBHxe5ab4eUWIg3nuRHXpsGTFv3mOO0pFxHEZ4NA8o8WhA8HOxiYBVhDvJWSzD0Tm4K2nIT3jBh7Uoxc3+RObAwM1Dgitt9BbQF+fHsNrdYEtVj4Xd5G845fo8lqu50eE0XYz+S3FIHbPh+3sLZFOdG/e4W8mTOa/TqHd3d3kj9T2nKJkuzihrjdrOcYBReUU/Z8XrZSjfC1T3S6aeYWjCiHXFJRuKv5DA1Awi0ZH2jMcbJPJ6rk7GMGmcHnwADwKPLYpu8PM2gJ+Ps+ls5QRJ821ZROUdGZnxlNiPQi6hpNeM1r7Eni1fSKRrgbJW2oyT1tbf6Q39kAqJ2Jq3f6ymD1FgJcNTm/djNHtBiVDAyJr9qxJy94TIrcPNwwKmAYQSu5lDCO/4P8/l3qnmFOLop4momX+/vd6VRwfzPL7Nyiv+6QmxKcuXzs1htSOyI18VZUi5BSmapcV7Wvf0IkKxeFl8UAhVnzjZ+Lk7fJXhu6jmI2//2jS6lkiFpNUCC6M0a67B1lhIX2+CKNks2uxlEGDAizb7rfViZAumkF8GiUMCVRguOAf2QaeRWYHaycJb78x3Xmaj6TvP0kvcUprXrs+CGaSBPRh0a6COKyv0VT+PH4jw7lfzDZ0SQRClqUwj1haRjXsWaXo/mmoyEHGnndVG5/BhhgvhFj1XAbY7JZ8jy6wEF7FX5w6yCoPdlVPWYhdnpVoy2nW7gKnTxnvNp+NP83n1qbUXrHq5iGzeLM0dJ1g/KgQVoo2keJk+awjb9ymQa+2w6CI6vZOWRk2dOjwIY7Lhwi47b+Gi4ukQeND/SUYKG4z0T1FXQSYbFUq/GwLC5C9bZSS8qiTaj7MSNElYBC7an0baZvroKmF+ZDaauYs++O11eE0L28LMTnk+j5ziEW06novcy1Xs2fg8n/iXmkYs17rSYQGH6yKeJ7vh4bUrMYLEKgbosppc+ri6zf+FmXJ1DpPRP9+AZWqJ3el6KxejKEGi5fkNEWaCiq1PjnZ8TVRoRJigKCePfL9bCLOR/E6pXYI5Mh8oDPH6P+1rSb4g9YfiZ3Rz2xiVr/eHzset2Gr7yQKwLGuKixWp5SWA5jIQTvwLDEk3WZ3FSO81UseoShH79OIVQjKhWV5OVSKGwzv+/cMIhEAZiWMcKbBImi1Nuj0/RXH54d4+Z0LmXWZxvankG1u6iyFSrWsL/Ttlxd0PfXqt++d8zzQayYYCsJZQ/suXJLmexytjdczB7ZiQkmqdI/RBleOpLz+drlHUqv/g/CbZrfh4V7SIoVFoxRjAH+o1rG3H83QXUdm4R2xAGzibnLw47/FC5a9Q1Z+OqjVqhfrJ0Ppuk/yvmvyzZdskkKKeboxcL8SgCqRbgI5Z+baH0N6Qo6UV/P/xaa72sFF3aL+qbaytmC03jRj1evyWxUqxu145XN3J6/WHMAiC3VGsZDRgJeixxsX3yECqWfYIuQIAYO4V2l1qgOBEHCOhdGTA2HhkdRiQbfKRTy6w8xgdMKROu+KD39M8WdD/ptr0ZHmxja4dLGvZLtEJeyekI/2fqZasnKM1pxwssu+LO6jTJmx3cMMLuysj88Ts+urFr2uzKcUACgh3Rad3vKL1JaWuE/Tn7R/lXeO+uqKMbI8j2o2VHSmyPlloScBrhsyV6CEbG4LC0KK2W82u+j/fLJwF3tHK9sqqHJiBwed/hcRhwv+5HT3rLWVLWpuzkbIyLSDouPjJtdWgz2yxYBYEGa+Cv3/3ViK82jOS1pt8hcz19GWq8Y9aLvHtXh3sKsbO4AgktpTP3QHsinLXcUvmp488JorgJN1MxpJgtr7bAeccaG+v849j+RFG5jPumMtBZAKhP9damiqAJ8rTbyYj95X1E9+N15i5UE5c3iOl3/al/ABX5GVTNie0HQq3DmaSgf2SwMAOqM85OhTn1izXhR1XhwIwKS1z1em9XQHlYxHMOgOE9eFg2HQ8zlhklUPgPjmtIPfcGPLbkfYp0f+cgsc+58xLaoX34Dmc5kKFVjSieO1aM8GhHNg75pfj8q0SEWoNK+m5VSKCtGjTZFFnwlpHOW7ssPqrjFZmqvVDEly6XrFHCnG146q/d8NwGY9iDXO6e0xw4RxO+bdln+63iAwRZ8fT9b5GR/2lhc5i19UhVhW6GTIoDQFTjNlke6eU94Zq7MVw2Xw7il2jmODWETHIrxYQEoypditMN3/4BdfcJKB11l98xVovZFpVdwfojI3wxknYdCnByiR4e5gJRbNZyOJxJ9+P54RSkTQhNzlqHMyH/QjtC04APXlr2/7p822RoST9yv7gC1vf/hh1PC/Lk2FuSzi7f1ReJrbwUCBfX+gXP0gKi/b1GHvdazz/7S8Jn4CZBF824LbfcEOZSP4PtKVEMJRZhb013mjI8xB3+InOfU7gniN6eMgD9mwl9hgB+71BMnehrdgUQGyeFSpkUh0gcLDI4WqhBGzvERQKeOjIafFKZNcRbrWsBZFZ1xn3NrhFGUzvBgfX5/B5Tzgg6ABu7sk8OEmiF0vIH4dPKBaSNCrA1t2m5Q8i3M6J1qfaXNiadJ3GlUu+T6Z5+95kyGlHhxYCyCn9aVA9suF1WJOLlkUE2mi6yMQViC0eGmBPEohb5qn3kLRUjEHzZy7MPGnUAFdZgAfITaH7o/w9uRnnbIHoRsAFd5YI2Qz4vUN9/YtlszCY5nghC7fwXNqIMtO60u8qD3LPYKACYmr4jPlTUXSfGSIkKoHdgTR/IFhmQOX3s3lQkRyLaH/6rhyFOnMwWa+ix+tOmm/OJaiPUpWq1RcSzxjklAPMuP3/FjqiZh02sB7eIfruIuUZ2lbrAn3mltM4LyO/XjumxGnnQTSbkTE2TA8gbMS4dx+c8XlM/yAlVBETPZLYN7R8RwkPU1UyZuOGaluT9ZnOIvkm33nVTFs5WhbujXxv4xOAjFHPhG3V44QFbDZocDHAWPjzzbsa2pZMG1Gs6KB1qVLfvCgEePh6SNerucEG3BybbCbcld7iLR2/GJkc/7dAIIfiDbALfUxnswxdELahIr1qajaF0N2YAVYC+//G7by7IRM4OX7QNI6KBDGgZwFdQPqP3ffGXJ31L8getAx7aIFSMeEQkDzxontX5JtNgEv0Pb3iu1+7is/YqddHK3yx9Atctazsj39MpRIc82f68DoOGrmnIAM+RF7J9jdL9ybb49Ap/wTNn0nGCj89ngxP11Lb0M/Y7Ou3bz5E/L/m1cHsZ0GBZk8gJ5NNMo1GwjUg7w5bL9t0lCQHIIK5yMKsaHLJ4N9+8/RAsbypkkWlN4UZVuvASi4j0MMhuj3+9aZuNMv0DM1BklnHJtEp5yRJNPBOSwRvSnVmSdaWtg7UoDAFsDopnM2kRotmaQH0bFltRqQK6vGiscV73uJaz25vt/Ecud17ZtJPCRu+1aSvH8fggeOvtTLo2+QSOCfnKIQ8qaB25SrVdTy2UCjL5GL4xwB3SX24p1FUisuqXKmvepMkSWJ9jVEfByrdst7zo2tnwZWBENP9r1Cfn5w6ZlwlsSGHSq1Ie97sQNPCw9FiV95bQXSndFZYJwsFj4Z4PdZqr6ZXlGAvIgX025oTkAv3YQ3fFzAl9mNbJC9oJH8cmWkfCE5Ut/B+kJqgiY9GPTG4h9GyfusfyySzlqrUN1QqgLKohSqUojitXktUUSic9XZOaj+dE8lb2nwUzqX4aDpoNqqRkDUaM4AJMD5MNti8UF1lNtzptGtMJFmwiWize/uSyfKesbbSwWQY2REN49BYGA0iP9oT24NzxCKx6CKAwZK+tHIqJLjsiGMt6FPGSOqJidxVrCDpmVLW/rF7ljPrP/ZJHlQcczKsyw95dsFBm0N6RZ0sHo1lTFfvP8PQbHdnanW94J9OBEIiKwx7xJ0At90H9pq7ug+Q0Aw7SghmU63Hx76+93KPP/QW/xuPgGXcHbtX2R7jVudqZe/EjwIRMvwl9ZXATxTghOVQWXPA3eRDdvVrcEmNiMR0gjARqa3g6cKowxVL6/l0rHO9ZK9Vlkx5sDRvdHxF3tSsS00aOCTZTWuQYpqp7dGFJec5oJSfNM+cQNr3eqY8GbbgfnJGl9pjuewzr+3z7f0XbVseoeP8NKrfweX02mOOrWBt0sHcVezENMwnOIogXBTM9J+9+H06ojlc9j/nqcj4gFFXEEUXsNfpX45TyG4b1g69TpIK6AegytXv2PVPWuk4pgz3vrJX20i1OmFIwDooQAF6cxzX+L00MKZvNcaz7muP56mE/N31F5wZJh+HSMjPYq+KUvjF2sPJDZ0Thkc0ptmg5fO0JUib2X+Q3rtiGlLE/iOp0texFdkcqNbYfpF6JtqpCmT5JI7rzryPd4sLwUDUIDsf9q0Q07zkiArXqxUCFDIKCvmFGZ96Aue7hfw0zbEZ+X9dzTLT/d+yU5x1C5pi9M35rswRjFJ/1Rb/Fpq07krXeW7tWNCz7c71FpJkr0+jAYS0s/PpRW0AvtxGLb6/mtdb6ecBtgqsCTC5n9nCysNa8stkXSGL6P7GMvZsZtyYhMjzms25tubwvy4hDeA5PyUT0VwMCEv4oARRtAbzebatMWdLqpGLs8MOKGjimf5opnscec12mPvNpEa3SG00UBEcRqhilMllB3GJXL5wlrYQxV96ZsruuNPkFAp77OgKMvkiTHYs7ZMsi1Frq2rUTGEUdICYnjC0dXNSzsjnqA82dQn7AghWCuQ1oJfGhvz3nZ6lZqS8EWpcre15otllOEDH8c+MjRaHXh95CFjreEF7p/tguRhYPxO9EwiCoZS7SJ+kGK7fHXSbu8S9J6R5dkClXOuFXCK9x9XauhbTgYbBj/Egjsw1LdUIs/Kz5jC0w8VuYWW73An9Xlj438nb1xUij3CLUqNn6i5jg0gSH5OkSsJpf33Ph5AvqSbY/rEekgNgzJGUgiweRLbpAV+PxfN/b6Z8LKMz3ekLuq1xRAnsOnRLqCdoX5mI3lHwwPHh5VwK2Z8QXcIpGeG536eiF5MM5Ldrzathcg/FLKhp42f62cZRJAB4Z7AcRV3OBK3SfiRZCqMSOaakeesW5aI36RjKem3WFRjnFyh3CNU3khaK4lozikULpvN46c0TVIh8Hk430RjGCAhN4yTnt5Sv9Kqji3rBk8hdv3yE4EsDXQUat0RhqoJGDPRa3BQ8G6RlF5KWOR4lihxSU7iuYXVJDSJtdapef4qiR281b9zj47P5NugXOitERaDguK/0cUSBHNkDwRtHL/L+I3SblBJO2txjKWWDysYW7KeumAeEEoElu/PEY06CFyQYFHD0gOmyVDB3Vz/gXJ+K2Dx7OValO5LcePjvCILDPdjvNYwdKco9XSRJXJKibTpGL4rNOzmkhSwhRhlLtdtdzS8QKHs00uQIcPWN7gn7LN9cjh2Xr+n4AVBdvKoaeJNFSUt/W1pG05iIKUWmi2zOsrLxzDMTCYhn/Ff36fWnfZxwXpIYgtjd8umD/nZtjgmRXC/+ACFRX9rRCUxtAfHSb17tUkTpPv7aFDNcE1traTLvItBuP1T0U/RV7+Vjpd7tIHKBeVRgfo2sqeh5WoA1S/GsUxD0DCILU/PK09S5LrFjQ8WttV8hMXA6sOTbcqMHZYkxoDmqLXLQZVK3yns3NSZ53nQSd2SClllc7rtoEA5W+EKfgBQUTJKeJUId19vEK41VeHTKnnIRvXYZH3CyRF+R2ziGhQG+vdWjAe6BpOeh8F+4bg9xdeppfKtI5yXT/oC3dxzMSlkHL/IxuRFnJbe965Jh6S4AGiN3e7AmWg3m/ga/a5nadDSqf6IqWxySHsZhnB2Oo7vxHki1U5pOGZk4av4s7HP9tI8lHXXKzQbJxY7Deq2xlCxNcFqNeCH8xU2axI99K/O9oIdPTOUWteQNrIstX2hbse2q8S3A6LroACAAgsBRF0lahj9FZ9764IYmD04dPgwn8sNM2crjKHvaSXc6oASxdHeong5VFeQ2oE5CASisQkzdWXGI3X2VOk9OPLiHp54e4wm1D68K/YsPZJTGFSaKtgcPhMWzMCVlNPHNN2p6CIE2yoOGZONM+HuB97bj9P04iILKIYQ+dTtvcRriT0zkyAreeuW96PpO+PwIyuAQh9CZP06khrWTWjFVgrhzFdp80S0a+Sjttm/50Qt64yE/UG3decGki1vNgtTGUpqpLRJwGJy2q3Lfizqi+06vPPr+yDKKRI/Pp4ov4a8WbaYo2V7J1acxcEcUdhQVFJ05HeCIJgJ7o2WHmazoWY/mXH6Vp+ypP9qGVBpwpECSQl3by8Y/amCFU2CZ3MNS/5SDNXPVydZS2s8Wk5tzEybecQeVq9I3tXMeeBc++gJUQB5PDnWSVkp0wt3cx2KFa6KhjEz41sYrWGYM7dQgMfPUSc9uuoz6djRMrx4/+Os5RPkyoo2snSUAj808B6yZZu1dhGCjKHl5GXTxl7bWV3rOByXSVnzBXUODd/LgiC/P72kqmBoT75avptf1R79d4lRteNrbsR5A08IgHyB/i3UcWynqIE4ccI6hKgOwDhyHApLMEY6BM9HgnweUv9/QXsORZdX3uxy2jZb9bvzXLhO4rJrNq/87aXkt2dNHojWtkik7GiyfE33R+lp/E+3mLGl2/vUlBkYLXoQa3wxR/A+e61hpjNDKsGCda+mVOxHgl1/mBkDNH9rm2UTRwC/uxSZmY/GAiLlIVeQxV761vXA8Oh5mb01zMh3O5bOJXh+/7FUO8zljE10COfSlGRZG4x8/aGqk3WRhOpQTg/ZcyYLPCYSXMsv7dVJ0TkUUijfE4AcRlNHgqjbVaP9I9o5eZc0vvs1mhYLZQncoW4kuolVnNl5fqfN6p288FO069ZCa79nE5HLFNJrJznnG6oxDl9Mpq/4thBh47j5/XYGs7XxhZ6mRtQrF6FvKsjsOMukwa/50H+SNLMQS7BtpxOz9AwC7Yop5ZGh4ht0btZQECo+tdV1N5H4/VclceJqpr0mBYzKBa0/4i2P+I26ZmgAilMxs/U2jGf7BFdVuq/9HLqp8ZLadTFG2vBqQwl/9UB5M+/zNtSW5XPzw6J0A3+cappehWnB07RjBfF6SAY8Wg6coitaEjXW8YOnCu7kuTxshf/KgmN1ZwH8njVNzvwG+1W7rJWHgR5wrNJVIyMYiFse1fgzD/k3ZgGkfi2kd7t/sdWohvB18BLYU5cQz+ZU8AM0/wZ30hhU2sEOnbfwrGsbbzU/CFnkZuPU8xeSlU4EieTLRpKTNYeEY+/tC30t+h+D8i/mefeDxD60ALccQpGzecBPFN644Rr92MOlnZInGME3aaKjG8Qyl0SSCdrllAo/3Y4Db5orymu043zNLskiOR55yVk5C04wxASigSIQ8Ijo+26m6JNvbqRH959CmVApki50pIvfYer+BLegkbohxnUVcJfyDwdfO76DBAUIR108aJiaCrdzbk8TA7yNR82a1Ws1fJ40yXWdhEq1DivtVtOL7Suq1OQ1aDLvmvZBGz3Qx2Vvoz/jmDUwWCLoc70OLRfwrZ0kHhF6THQKWdS3pTnUy6+SL5xqYgtq1yx2klr8xYeW9oGEYq6loqQpqD8d16oQ+603cptzndLOX2LjN5pOotpi2ocgpjYEVRaHj5Os8pMMnB4fPKdCW5lZQpbfUgb5EDuYuv7ZndbF6TQY9TlbQz4HqrrOxD/l7StNOoKiC+icZ4SxABLtj//F4uuwQmj7zgMIlfCTttwagAF0/PS3Q0pGgT3I7OC/B3bVNGWRUyxCmy8DBCF0AeClJQwNNUfZ+7crAGm4YT4iAgfmMUL6jTafECTVMYWu7jX/Rqsvp7Fg/B1t+5bOsP789Rq8I1M5plDk0KP/lj9THAEhN8kpXE8HPfvduTSgTFviY/60fyghCOOD97WaDuXmhpKx5rlfch2VNr65P3Y7KGIP3YM5DJ9IvzXzE909MGsxIf9FkjTNp/Uas3zuhyPpEJnp4fFunZzECxqQqErHMwSuCyyqBmCdHZUxBiGhSpqlNsvEH5JlvspTZco7QoQCm5fxDqkRpjwnH2K4zhMVgAfUUdI+cHa0MrJlNH175lGCaqvV3D954gu8gJLg/s7TLTHIVQdhlLB0bQGzSB8j86qac3ZfCCx9cXklYE8JNdukHRrWMrriqmM6tsYtgB4KsJWneGWNpR7v4CeE/d5PStHKU8G61P8+xWXvh4j/9jK7zv8UANUt7+AKE2/5P75vlspxh/PFziKR8kYO4qxplTl5aK2Uq0gPooa3AgMzIH3VTSAfdKCp0wj/GQxISMbFQO3hrSC7j/pMTvC0P+xf9K7c+o4XDlrSvQITODu4K+sZ00lD6xN72nucI31/UC10XlHOb8uBhm/EtcGGFPkfE+OwRA3PJhCdOwAAAA="
699,수레국화,3,,봄,행복감,꽃에서 보기 드문 특별한 색감 때문에 계속 기억에 남는 수레 국화는 어떤 꽃과 어우러져도 청초한 분위기를 잃지않아요. 청색 염료로 예로부터 사용되기도 하였으며 꽃에서 보기 드문 오묘한 블루 컬러가 사파이어의 반짝임과 견주기도 하는 꽃입니다.,https://file.honestflower.kr/media/images/ingredientimage/1708994370/963_square.webp
283,수선화,3,,봄,자존,"수선화를 탄생화로 갖는 당신은 자기자신만을 사랑하는 사람을 사랑하기 쉽습니다.
마호메트의 가르침 가운데 이 꽃이 등장하는 것은 너무도 잘 알려져 있다. ""두 조각의 빵이 있는 자는 그 한 조각을 수선화와 바꾸어라. 빵은 육체에 필요하나 수선화는 마음에 필요한 빵이다."" 이슬람 교 에서는 수선화가 중요한 역할을 한다. 고대 그리스에서는 이 꽃으로 사원을 장식했고 장례용으로도 쓰였다고 한다.",https://i.namu.wiki/i/fk6EUlXQiNYbuUekI4XjT9v9qmeoDTICYzOxcSwv0Dx0ZdvuXlB15910LyVf_jz3oWEP6RMp6XZRbL4TSYy-KA.webp
34,시네라리아,3,,봄,마음의 괴로움,"학명의 Senecio 는 라틴어의 노인 Senex에서 온 말이고 cruentus는 피 색깔을 뜻하는데, 피고 졌을 때의 모습과 꽃색을 보고 그렇게 이름 붙인듯 하다.꽃의 색이나 모양이 매우 다양하며 식물의 형태도 판이하게 다른 것들이 많다. 분화용으로 꽃에 향기는 없지만 수십 개의 꽃이 한꺼번에 피어 약 한 달 정도 간다. 미국과 유럽에서는 크리스마스 때부터 부활절까지, 우리나라에서는 봄에 피는 꽃으로 인기가 많다.",https://www.nihhs.go.kr/user/AttachFiles/FLOWF/0308-1.jpg
291,씀바귀,3,,봄,순박함,"인내심이 강하고 신중한 타입입니다. 그렇지만 사랑은 신비한 것입니다. 사랑까지도 냉정하게 계산하
면 실패하기 쉽습니다.",https://t1.daumcdn.net/blogfile/fs8/16_blog_2008_09_17_20_16_48d0e71cf19ed?x-content-disposition=inline
293,아몬드,3,,봄,희망,"지적 호기심이 많은 당신은 지나치게 냉정하여 상대방을 비판하기 쉬운 결점이 있습니다. 조금쯤은 감정에 빠져 보는 것도 좋을 것입니다.
바그너의 오페라 '탄호이저'에서는 아몬드가 중요한 역할을 한다. 탄호이저가 절세의 미녀에게 매혹 당해 깊은 산 속에 발을 들여놓는 것에서 이야기가 시작된다. 그 곳은 꿈과 환상에 휩싸인 아름다운 곳이었다. 탄호이저는 제정신을 못 차리고 향락의 나날을 보낸다. 마침내 노는 것에도 싫증이나 바깥 세계로 돌아가고 싶어졌다. 성모 마리아에게 간청해 바깥 세계로 돌아 갈 수 있었던 것은 좋았지만 사 제와 교황은 환락에 빠진 탄호이저를 허락하지 않았다. ""네 죄를 용서한다면 내 손에 든 지팡이에서 싹이 날 것이요, 꽃이 필 것이다."" 교황은 차갑게 잘라 말했다. 그가 다시 마리아에게 간청하자 갑자기 교황의 지팡이에서 아몬드 꽃이 피었다고 한다. 신의 심판이 관대함을 깨닫고 교황도 탄호이저를 용
서했다.",https://digitalchosun.dizzo.com/site/data/img_dir/2019/02/18/2019021880100_10.jpg
41,양지꽃,3,,봄,봄,"꽃샘추위가 옷깃을 여미게 하는 날에도 산기슭이나 길가 양지바른 곳을 보면 어김없이 활짝 웃고 있는 노란 꽃이 있다. 따사로운 봄 햇살을 받으며 환하게 웃는 모양이 우리에게 봄은 이미 아주 가까이 왔음을 알리는 듯 하다. 봄을 알리는 꽃 중에서 복수초, 노루귀 같은 것들은 꽃이 먼저 피지만 양지꽃은 잎이 먼저 나온 뒤 꽃이 핀다.꽃피는 기간이 길고 꽃이 많이 달리기 때문에 화단 지피식물로 좋다. 키가 낮아 작은 분화나 분경을 만들 때 주요 소재로써도 흔히 이용된다. 암석정원 같은 곳에서 바위 틈 식재용으로도 훌륭한 소재이다. 어린 순은 나물로 쓰인다.",https://www.nihhs.go.kr/user/AttachFiles/FLOWF/0315-3.jpg
50,얼레지,3,,봄,여인,"야생화 하면 보통은 ‘수수함’이나 ‘소박함’을 연상하게 되는데, 그런 수식어와는 좀 거리가 먼 화려한 꽃이 있다. 꽃잎을 뒤로 맘껏 젖힌 모양새가 기품이 넘치는 여인처럼 보이는 얼레지가 그것이다. 자생지에서 보면 대 군락을 이루는 경우가 많아 계곡이나 능선 전체가 장관을 이룬다.대표적인 고산성 식물 중의 하나로 추위에는 강하지만 평야지 고온에는 맥을 못춘다. 꽃이 크고 모양이 아름다워 분화용으로 이용 가능하며, 여름이 그늘지고 시원한 곳에서 화단용으로 일품이다. 산지에서는 식용이나 약용으로 쓰인다.",https://www.nihhs.go.kr/user/AttachFiles/FLOWF/0327-3.jpg
747,왁스플라워,3,,봄,"불로장생, 영원","캔들 왁스같은 질감의 꽃잎, 동글동글 꽃모양이 앙증맞은 왁스플라워는 잎을 비비면 시트러스계열의 허브향이 느껴지며 꽃은 팝콘이 부풀어 오르듯 봉오리에서 팡팡 잘 피어납니다. 딱딱한 나무줄기에 옹기종이 매달려 피어나는 작은 꽃송이들을 향기롭게 관상해주세요.",https://file.honestflower.kr/media/images/ingredientimage/1710212396/1228_square.webp
305,우엉,3,,봄,괴롭히지 말아요,우엉을 탄생화로 갖는 당신은 불평도 없고 눈물도 없이 그저 묵묵히 노력하는 타입입니다.,https://us.123rf.com/450wm/ksena32/ksena321306/ksena32130600135/20039620-%ED%9D%B0%EC%83%89-%EB%B0%B0%EA%B2%BD%EC%97%90-%EC%9A%B0%EC%97%89-%EA%BD%83.jpg?ver=6
36,유채,3,,봄,"명랑, 기분전환",제주의 봄! 하면 노란 물결 일렁이는 넓은 유채밭이 생각난다. 이미 제주에서는 관광 상품화하여 다양한 볼거리를 제공하고 있다.제주도처럼 관광 자원화하여 이용되기도 하지만 여러모로 쓰임이 많은 식물이다. 중요한 밀원식물 중 하나이며 어린 순은 식용으로 쓰고 씨를 이용해 기름을 짜기도 한다. 독일에서는 유채꽃을 이용한 대체경유도 개발하고 있다고 한다. 여러 지자체에서 유휴지를 이용한 유채밭 조성이 한창이다.,https://www.nihhs.go.kr/user/AttachFiles/FLOWF/0310-1.jpg
